source,target,weight
Brigham and Women's Hospital,Johns Hopkins Hospital,8.0
Brigham and Women's Hospital,Johns Hopkins University,10.0
Brigham and Women's Hospital,Simmons University,4.0
Brigham and Women's Hospital,Instituto Nacional de Salud Pública,4.0
Brigham and Women's Hospital,Family Health International 360,4.0
Brigham and Women's Hospital,Harvard Global Health Institute,4.0
Brigham and Women's Hospital,London School of Hygiene & Tropical Medicine,8.0
Brigham and Women's Hospital,University of Utah,4.0
Brigham and Women's Hospital,University of Foggia,2.0
Brigham and Women's Hospital,Caritas Hospital,2.0
Brigham and Women's Hospital,Creighton University,2.0
Brigham and Women's Hospital,University of Verona,2.0
Brigham and Women's Hospital,Allegheny Health Network,4.0
Brigham and Women's Hospital,Sheikh Shakhbout Medical City,2.0
Brigham and Women's Hospital,Northeastern University,14.0
Brigham and Women's Hospital,Universidad Nacional de Colombia,4.0
Brigham and Women's Hospital,Ben-Gurion University of the Negev,4.0
Brigham and Women's Hospital,New York Hospital Queens,4.0
Brigham and Women's Hospital,Heart Imaging Technologies (United States),4.0
Brigham and Women's Hospital,Sage Bionetworks,100.0
Brigham and Women's Hospital,New York University,78.0
Brigham and Women's Hospital,Queen Fabiola Children's University Hospital,10.0
Brigham and Women's Hospital,WinnMed,8.0
Brigham and Women's Hospital,Taipei Medical University,18.0
Brigham and Women's Hospital,Piedmont Technical College,8.0
Brigham and Women's Hospital,Shenzhen Institutes of Advanced Technology,24.0
Brigham and Women's Hospital,Memorial Sloan Kettering Cancer Center,6.0
Brigham and Women's Hospital,Shanghai Jiao Tong University,2.0
Brigham and Women's Hospital,Imperial College London,12.0
Brigham and Women's Hospital,Maastricht University,8.0
Brigham and Women's Hospital,Royal Brompton Hospital,8.0
Brigham and Women's Hospital,National Heart Centre Singapore,2.0
Brigham and Women's Hospital,Guy's and St Thomas' NHS Foundation Trust,16.0
Brigham and Women's Hospital,Jacksonville College,2.0
Brigham and Women's Hospital,MRC London Institute of Medical Sciences,2.0
Brigham and Women's Hospital,VIB-KU Leuven Center for Cancer Biology,2.0
Brigham and Women's Hospital,CRUK Lung Cancer Centre of Excellence,4.0
Brigham and Women's Hospital,"University of California, Los Angeles",4.0
Brigham and Women's Hospital,German Rheumatism Research Centre,8.0
Brigham and Women's Hospital,Portuguese League Against Epilepsy,4.0
Brigham and Women's Hospital,Inserm,10.0
Brigham and Women's Hospital,Instituto de Salud Musculoesquelética,4.0
Brigham and Women's Hospital,Manchester Academic Health Science Centre,8.0
Brigham and Women's Hospital,San Francisco VA Medical Center,4.0
Brigham and Women's Hospital,Hamad Medical Corporation,4.0
Brigham and Women's Hospital,University of Southern California,4.0
Brigham and Women's Hospital,Hospital Base Guillermo Almenara Irigoyen,4.0
Brigham and Women's Hospital,Universidade Federal do Amazonas,4.0
Brigham and Women's Hospital,Fundação de Tecnologia do Estado do Acre,4.0
Brigham and Women's Hospital,Universidade Federal de Pernambuco,4.0
Brigham and Women's Hospital,University of Giessen,4.0
Brigham and Women's Hospital,Heinrich Heine University Düsseldorf,4.0
Brigham and Women's Hospital,Friedrich Schiller University Jena,4.0
Brigham and Women's Hospital,Hospital Italiano de Buenos Aires,8.0
Brigham and Women's Hospital,Hospital Privado,4.0
Brigham and Women's Hospital,Società Italiana di Reumatologia,8.0
Brigham and Women's Hospital,Centre Hospitalier Universitaire de Lille,4.0
Brigham and Women's Hospital,Hôpital Claude Huriez,8.0
Brigham and Women's Hospital,Hospital Garcia de Orta,4.0
Brigham and Women's Hospital,Sociedade Portuguesa de Cardiologia,4.0
Brigham and Women's Hospital,Royal Brisbane and Women's Hospital,4.0
Brigham and Women's Hospital,University College London Hospitals NHS Foundation Trust,4.0
Brigham and Women's Hospital,Canadian Arthritis Patient Alliance,4.0
Brigham and Women's Hospital,HealthPartners,4.0
Brigham and Women's Hospital,University of Otago,4.0
Brigham and Women's Hospital,Pfizer (United States),4.0
Brigham and Women's Hospital,Massachusetts Eye and Ear Infirmary,6.0
Brigham and Women's Hospital,Icahn School of Medicine at Mount Sinai,2.0
Brigham and Women's Hospital,Office of Diversity and Inclusion,6.0
Brigham and Women's Hospital,American Medical Informatics Association,6.0
Brigham and Women's Hospital,Stevens Institute of Technology,4.0
Brigham and Women's Hospital,King's College London,16.0
Brigham and Women's Hospital,University of Oxford,2.0
Brigham and Women's Hospital,MedStar Heart & Vascular Institute,2.0
Brigham and Women's Hospital,National Heart Lung and Blood Institute,2.0
Brigham and Women's Hospital,Helios Hospital Berlin-Buch,2.0
Brigham and Women's Hospital,Center for Drug Evaluation and Research,108.0
Brigham and Women's Hospital,United States Food and Drug Administration,18.0
Brigham and Women's Hospital,Chang Gung Memorial Hospital,10.0
Brigham and Women's Hospital,University of Science and Technology of China,2.0
Brigham and Women's Hospital,Chang Gung University,2.0
Brigham and Women's Hospital,First Affiliated Hospital of Guangzhou University of Chinese Medicine,2.0
Brigham and Women's Hospital,Guangzhou Medical University,2.0
Brigham and Women's Hospital,Guangdong Pharmaceutical University,2.0
Brigham and Women's Hospital,First Affiliated Hospital of Guangzhou Medical University,2.0
Brigham and Women's Hospital,Second Affiliated Hospital of Guangzhou Medical University,2.0
Brigham and Women's Hospital,University of Florida,22.0
Brigham and Women's Hospital,University of Florida Health,2.0
Brigham and Women's Hospital,University of Kentucky,8.0
Brigham and Women's Hospital,University of Illinois Urbana-Champaign,12.0
Brigham and Women's Hospital,University of Melbourne,8.0
Brigham and Women's Hospital,Fred Hutch Cancer Center,48.0
Brigham and Women's Hospital,Ontario Institute for Cancer Research,8.0
Brigham and Women's Hospital,Princess Margaret Cancer Centre,8.0
Brigham and Women's Hospital,University of Calgary,8.0
Brigham and Women's Hospital,Queen Elizabeth II Health Sciences Centre,2.0
Brigham and Women's Hospital,McGill University Health Centre,4.0
Brigham and Women's Hospital,University of Birmingham,2.0
Brigham and Women's Hospital,Hanyang University Seoul Hospital,2.0
Brigham and Women's Hospital,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,2.0
Brigham and Women's Hospital,Mount Sinai Hospital,2.0
Brigham and Women's Hospital,Oklahoma Medical Research Foundation,2.0
Brigham and Women's Hospital,Johns Hopkins Medicine,2.0
Brigham and Women's Hospital,SUNY Downstate Health Sciences University,2.0
Brigham and Women's Hospital,University of North Carolina at Chapel Hill,4.0
Brigham and Women's Hospital,Lund University,2.0
Brigham and Women's Hospital,University of Alabama at Birmingham,30.0
Brigham and Women's Hospital,University of Amsterdam,2.0
Brigham and Women's Hospital,Feinstein Institute for Medical Research,4.0
Brigham and Women's Hospital,BioCruces Health research Institute,2.0
Brigham and Women's Hospital,Istanbul University,2.0
Brigham and Women's Hospital,Copenhagen University Hospital,2.0
Brigham and Women's Hospital,University of Manitoba,2.0
Brigham and Women's Hospital,Medical University of South Carolina,2.0
Brigham and Women's Hospital,New York University Langone Orthopedic Hospital,2.0
Brigham and Women's Hospital,Women's Hospital,2.0
Brigham and Women's Hospital,Royal College of Surgeons in Ireland,2.0
Brigham and Women's Hospital,Alfaisal University,2.0
Brigham and Women's Hospital,American University of Beirut Medical Center,2.0
Brigham and Women's Hospital,University Health Network,6.0
Brigham and Women's Hospital,Fraunhofer Institute for Digital Medicine,6.0
Brigham and Women's Hospital,Medical University of Graz,10.0
Brigham and Women's Hospital,Ludwig Boltzmann Institute for Lung Vascular Research,8.0
Brigham and Women's Hospital,Joanneum Research,4.0
Brigham and Women's Hospital,University of Applied Sciences Upper Austria,2.0
Brigham and Women's Hospital,Klinik Bad Reichenhall,2.0
Brigham and Women's Hospital,Medical University of Vienna,4.0
Brigham and Women's Hospital,Critical Path Institute,6.0
Brigham and Women's Hospital,University of North Carolina at Charlotte,2.0
Brigham and Women's Hospital,Pompeu Fabra University,2.0
Brigham and Women's Hospital,Meharry Medical College,2.0
Brigham and Women's Hospital,North Carolina State University,2.0
Brigham and Women's Hospital,Cambridge Health Alliance,10.0
Brigham and Women's Hospital,PAREXEL International (United States),2.0
Brigham and Women's Hospital,Universitat Internacional de Catalunya,26.0
Brigham and Women's Hospital,Instituto de Salud Carlos III,4.0
Brigham and Women's Hospital,University Research Co (United States),12.0
Brigham and Women's Hospital,Sağlık Bilimleri Üniversitesi,2.0
Brigham and Women's Hospital,Psychiatry Baselland,2.0
Brigham and Women's Hospital,Center For Biomarker Research In Medicine,2.0
Brigham and Women's Hospital,Universitätsklinikum Würzburg,2.0
Brigham and Women's Hospital,University of Pisa,4.0
Brigham and Women's Hospital,ITMO University,2.0
Brigham and Women's Hospital,Indiana University – Purdue University Indianapolis,2.0
Brigham and Women's Hospital,Oncode Institute,4.0
Brigham and Women's Hospital,Humboldt-Universität zu Berlin,2.0
Brigham and Women's Hospital,University of Palermo,4.0
Brigham and Women's Hospital,Humanitas University,2.0
Brigham and Women's Hospital,Istituto Dermopatico dell'Immacolata,2.0
Brigham and Women's Hospital,Institute of Cancer Research,2.0
Brigham and Women's Hospital,Universitätsklinikum Erlangen,2.0
Brigham and Women's Hospital,University of Turin,2.0
Brigham and Women's Hospital,University of Udine,2.0
Brigham and Women's Hospital,The Netherlands Cancer Institute,2.0
Brigham and Women's Hospital,St. Vincent's University Hospital,2.0
Brigham and Women's Hospital,University Hospital of Heraklion,2.0
Brigham and Women's Hospital,Royal Marsden Hospital,2.0
Brigham and Women's Hospital,University Medical Center Freiburg,2.0
Brigham and Women's Hospital,Samsung Medical Center,2.0
Brigham and Women's Hospital,Amsterdam University Medical Centers,2.0
Brigham and Women's Hospital,HES-SO University of Applied Sciences and Arts Western Switzerland,2.0
Brigham and Women's Hospital,Cleveland Clinic Lerner College of Medicine,2.0
