source,target,weight
Surveying and Mapping,Geomatics and Urban Spatial Informatics,10.0
Surveying and Mapping,Architectural Heritage,2.0
Surveying and Mapping,Civil Engineering,6.0
Surveying and Mapping,Polar Environment Monitoring and Public Governance,14.0
Surveying and Mapping,Geomatics Science and Technology,4.0
Surveying and Mapping,Big Data,2.0
Surveying and Mapping,Digital Earth Science,8.0
Chemistry and Chemical Biology,Chemistry,38.0
Chemistry and Chemical Biology,Electrical Engineering and Computer Sciences,10.0
Chemistry and Chemical Biology,Materials Science and Engineering,48.0
Chemistry and Chemical Biology,Earth Sciences and Condensed Matter Physics,4.0
Chemistry and Chemical Biology,Electron Microscopy,2.0
Chemistry and Chemical Biology,Materials Research and Technology,2.0
Chemistry and Chemical Biology,Applied and Engineering Physics,2.0
Chemistry and Chemical Biology,Chemical Engineering,12.0
Chemistry and Chemical Biology,Metrology,42.0
Chemistry and Chemical Biology,Security and Disruptive Technologies,18.0
Chemistry and Chemical Biology,Health Care,6.0
Chemistry and Chemical Biology,Pathology,12.0
Chemistry and Chemical Biology,Forensic and Investigative Sciences,6.0
Chemistry and Chemical Biology,Pediatric Infectious Diseases,6.0
Chemistry and Chemical Biology,Biology and Biological Engineering,28.0
Chemistry and Chemical Biology,"Molecular, Cellular and Developmental Biology",14.0
Chemistry and Chemical Biology,Chemistry and Chemical Engineering,14.0
Chemistry and Chemical Biology,Environmental Science and Engineering,2.0
Chemistry and Chemical Biology,Gas Energy Efficient and Clean Utilization,6.0
Chemistry and Chemical Biology,Materials Science,2.0
Chemistry and Chemical Biology,Chemical and Biochemical Engineering,2.0
Chemistry and Chemical Biology,Advanced Materials,8.0
Chemistry and Chemical Biology,"Chemistry, Biochemistry and Molecular Biology",2.0
Energy & Materials Engineering,Green and Intelligent Technology,12.0
Energy & Materials Engineering,Electronic and Information Engineering,4.0
Scientific Services,Immunology,8.0
Scientific Services,Gut Health,6.0
Scientific Services,Histology,2.0
Mechanics & Maritime Sciences,Transport Research,4.0
English Language Education,English Language and Literature,4.0
English Language Education,Education,64.0
English Language Education,Mathematics,4.0
English Language Education,Animal Science,4.0
English Language Education,Mechanical Engineering,2.0
English Language Education,Agricultural Engineering,2.0
English Language Education,Mathematics Education,2.0
English Language Education,Early Childhood Education,2.0
Control and Instrumentation Engineering,Chemistry and Technology,2.0
"Liver, Spleen and Stomach Diseases","Endocrinology, Metabolism and Gastroenterology",8.0
"Liver, Spleen and Stomach Diseases",Acupuncture and Massage,4.0
Human Genetics,Biology,28.0
Human Genetics,Metabolic Genomics,4.0
Human Genetics,Translational Research,18.0
Human Genetics,Medical Genetics,742.0
Human Genetics,Pediatric Immunology and Pulmonology,30.0
Human Genetics,Pulmonary Medicine,42.0
Human Genetics,Immunoregulation,24.0
Human Genetics,Biochemistry and Microbiology,12.0
Human Genetics,Inflammation Research,18.0
Human Genetics,Bioimaging,6.0
Human Genetics,Infectious Diseases,6.0
Human Genetics,Internal Medicine and Infectious Diseases,6.0
Human Genetics,Internal Medicine,68.0
Human Genetics,Dermatology,32.0
Human Genetics,Biomedical Molecular Biology,12.0
Human Genetics,Hematology-Immunology,6.0
Human Genetics,Human Genetics of Infectious Diseases,6.0
Human Genetics,Immunodeficiency,6.0
Human Genetics,Endocrinology and Metabolism,26.0
Human Genetics,"Metabolism, Endocrinology and Diabetes",2.0
Human Genetics,Large Scale Sequencing Laboratory,4.0
Human Genetics,Pediatric Genetics,2.0
Human Genetics,Pathology,104.0
Human Genetics,Genetic Medicine Research,4.0
Human Genetics,Pediatrics,238.0
Human Genetics,Genomics and Oncological Research,32.0
Human Genetics,Regenerative Medicine,2.0
Human Genetics,Genetics,274.0
Human Genetics,Genomics,92.0
Human Genetics,Biological Geological and Environmental Sciences,2.0
Human Genetics,Biochemistry and Molecular Biology,16.0
Human Genetics,Public Health,22.0
Human Genetics,Biosanitary Research,6.0
Human Genetics,Cellular Biology,2.0
Human Genetics,Brain Institute,2.0
Human Genetics,Medical Pharmacology and Physiology,8.0
Human Genetics,Cardiovascular Medicine,92.0
Human Genetics,Molecular Oncology,2.0
Human Genetics,Cardiovascular Research,22.0
Human Genetics,Research Service,2.0
Human Genetics,Biomedical Research,50.0
Human Genetics,Zoology,32.0
Human Genetics,Neuroradiology,26.0
Human Genetics,Theoretical Bioinformatics,14.0
Human Genetics,Medical Faculty,14.0
Human Genetics,Genomics & Proteomics,14.0
Human Genetics,Psychology,42.0
Human Genetics,Nutritional Sciences,8.0
Human Genetics,Medical Lab Technology,8.0
Human Genetics,Biochemistry,38.0
Human Genetics,Medical Consultations,4.0
Human Genetics,Cardiovascular Science,4.0
Human Genetics,Cardiology,46.0
Human Genetics,Clinical Genetics,166.0
Human Genetics,Heart Institute,8.0
Human Genetics,Medicine,276.0
Human Genetics,Cancer Research,100.0
Human Genetics,Integrative Systems Biology,2.0
Human Genetics,Pharmacology & Chemical Biology,6.0
Human Genetics,Medical Science,4.0
Human Genetics,Neurology,44.0
Human Genetics,Genetics and Pharmaceutical Microbiology,8.0
Human Genetics,Computer Science,4.0
Human Genetics,Ophthalmology,158.0
Human Genetics,"Surgery, Orthopaedic Surgery",198.0
Human Genetics,Obstetrics and Gynecology,30.0
Human Genetics,Clinical and Metabolic Genetics,18.0
Human Genetics,Medical Sciences,18.0
Human Genetics,Neurovascular Unit and Cognitive Disorders,54.0
Human Genetics,Molecular Diagnosis,18.0
Human Genetics,Genomic Diagnostics,54.0
Human Genetics,Molecular Medicine,106.0
Human Genetics,Biosciences,54.0
Human Genetics,"Genetics, Genomics, and Reproduction",54.0
Human Genetics,Thorax Institute,90.0
Human Genetics,Cytogenetics,216.0
Human Genetics,Population Health,12.0
Human Genetics,Vascular and Regenerative Medicine,6.0
Human Genetics,"Medicine, Human Genetics, Epidemiology, Biostatistics",12.0
Human Genetics,Genetic Epidemiology,14.0
Human Genetics,Genomic Medicine,10.0
Human Genetics,Systems Biology,40.0
Human Genetics,Paediatrics,28.0
Human Genetics,"Infection, Immunity and Cardiovascular Disease",8.0
Human Genetics,Medical and Molecular Genetics,44.0
Human Genetics,Heart & Lung Institute,8.0
Human Genetics,Biomedical Informatics,8.0
Human Genetics,Haematology,8.0
Human Genetics,Cancer Center,28.0
Human Genetics,Genetic Medicine,58.0
Human Genetics,Otolaryngology,12.0
Human Genetics,Hematology/Oncology,16.0
Human Genetics,Craniofacial Medicine,4.0
Human Genetics,Genetics and Metabolism,4.0
Human Genetics,Microbiology,6.0
Human Genetics,Biotechnology,6.0
Human Genetics,Pharmacology and Experimental Neuroscience,8.0
Human Genetics,"Cardiothoracic, Transplantation and Vascular Surgery",12.0
Human Genetics,Translational Regenerative Medicine,12.0
Human Genetics,Respiratory Medicine,8.0
Human Genetics,Cardiology & Pneumology,18.0
Human Genetics,Biophysics and Cardiology,16.0
Human Genetics,Pharmacology and Toxicology,18.0
Human Genetics,Cell Biology,2.0
Human Genetics,Heart Center,2.0
Human Genetics,Bioanalytical Mass Spectrometry,4.0
Human Genetics,Bioanalytics,4.0
Human Genetics,Biomedical Engineering,2.0
Human Genetics,Eye Research,44.0
Human Genetics,Cardiovascular and Metabolic Disorders,6.0
Human Genetics,Diabetes and Endocrinology,6.0
Human Genetics,Postgraduate Education and Training,2.0
Human Genetics,Genome Medicine,4.0
Human Genetics,Applied Genomics,2.0
Human Genetics,Medical Technology,4.0
Human Genetics,Hematology,16.0
Human Genetics,Genetics and Genomics,22.0
Human Genetics,Pediatrics and Medicine,4.0
Human Genetics,"Pathology, Pediatrics",4.0
Human Genetics,Pathology & Laboratory Medicine,4.0
Human Genetics,Physics and Astronomy,4.0
Human Genetics,Psychiatry and Psychotherapy,170.0
Human Genetics,Neuroscience and Medicine,8.0
Human Genetics,Anesthesiology and Intensive Care,4.0
Human Genetics,Biomolecular and Biomedical Science,8.0
Human Genetics,Behavioral Neuroscience,12.0
Human Genetics,Drug Addiction Pharmacology,12.0
Human Genetics,"Child Health, Obstetrics and Gynaecology",4.0
Human Genetics,Chemistry,12.0
Human Genetics,Internal Medicine 3—Rheumatology and Immunology,4.0
Human Genetics,Radiology,4.0
Human Genetics,Molecular Biology,12.0
Human Genetics,Life and Health Sciences,8.0
Human Genetics,Addictive Behavior and Addiction Medicine,4.0
Human Genetics,Drug Research,4.0
Human Genetics,Psychiatric Phenomics and Genomics,54.0
Human Genetics,Translational Psychiatry,24.0
Human Genetics,Biomedical Research in Network of Mental Health,6.0
Human Genetics,Psychiatric Genetics,12.0
Human Genetics,"Mind, Brain and Behavior",12.0
Human Genetics,Neuroscience,42.0
Human Genetics,Immunology,22.0
Human Genetics,Genetics and Genomic Sciences,6.0
Human Genetics,Psychiatry,104.0
Human Genetics,"Gastroenterology, Hepatology and Nutrition",6.0
Human Genetics,Nephrology,12.0
Human Genetics,Translational Medicine and Human Genetics,6.0
Human Genetics,Biostatistics and Epidemiology,10.0
Human Genetics,Cardiovascular Health Improvement Project (CHIP),30.0
Human Genetics,Computational Medicine and Bioinformatics,10.0
Human Genetics,Public Health and Primary Care,12.0
Human Genetics,Clinical Epidemiology,6.0
Human Genetics,"Diabetes, Endocrinology, Metabolism",24.0
Human Genetics,Endocrinology,18.0
Human Genetics,Vascular Medicine,12.0
Human Genetics,Gerontology and Geriatrics,6.0
Human Genetics,Stem Cells and Tissue Engineering,12.0
Human Genetics,"Molecular Biology, Bioinformatics",4.0
Human Genetics,Trauma and Orthopaedics,2.0
Human Genetics,Obstetrics,2.0
Human Genetics,Clinical Neurosciences,6.0
Human Genetics,Human Virology,2.0
Human Genetics,Stem Cell Institute,2.0
Human Genetics,Histology and Embryology,2.0
Human Genetics,Biostatistics,28.0
Human Genetics,Health Management and Policy,10.0
Human Genetics,Epidemiology,82.0
Human Genetics,Craniofacial and Dental Genetics,10.0
Human Genetics,Biobehavioral Health,4.0
Human Genetics,Biomedical and Translational Informatics,4.0
Human Genetics,"Translational Genomics and Population Sciences, Pediatrics, Biomedical Innovation",8.0
Human Genetics,Mathematics and Statistics,4.0
Human Genetics,Genetics and Molecular Cardiology,12.0
Human Genetics,Population Center,8.0
Human Genetics,Sociology,8.0
Human Genetics,Pediatric and Public Health,4.0
Human Genetics,Quantitative and Computational Biology,4.0
Human Genetics,Personalized Medicine,12.0
Human Genetics,Basic Metabolic Research,4.0
Human Genetics,Digital Health,4.0
Human Genetics,"Cardiovascular Diseases, Diabetes Mellitus, Cancer",4.0
Human Genetics,Molecular Genetics,12.0
Human Genetics,"Genomics, Chemistry",4.0
Human Genetics,"Research and Development Laboratories, Faculty of Sciences and Philosophy, Cayetano Heredia University",8.0
Human Genetics,Social and Human Sciences,8.0
Human Genetics,Population and Quantitative Health Sciences,8.0
Human Genetics,Nephrology and Hypertension,4.0
Human Genetics,Epidemiology and Population Health,4.0
Human Genetics,"Heart, Lung, and Blood",4.0
Human Genetics,Biostatistics and Data Science,4.0
Human Genetics,Public Health Sciences,4.0
Human Genetics,Preventive Medicine,12.0
Human Genetics,Family Medicine,4.0
Human Genetics,Genomics and Population Sciences,36.0
Human Genetics,"Endocrinology, Diabetes, and Metabolism",4.0
Human Genetics,Translational Research & Cellular Therapeutics,4.0
Human Genetics,Pharmacology,4.0
Human Genetics,Ophthalmology and Visual Sciences; Biomedical Informatics; Human Genetics,8.0
Human Genetics,Critical Care Medicine,8.0
Human Genetics,Pediatric Sepsis,4.0
Human Genetics,Mitochondrial and Epigenomic Medicine,6.0
Human Genetics,Systems Pharmacology and Translational Therapeutics,2.0
Human Genetics,Cancer Immunotherapy,2.0
Human Genetics,Allergy and Immunology,2.0
Human Genetics,Biological Sciences,6.0
Human Genetics,Haematology and Blood Transfusion,16.0
Human Genetics,"Human Genetics, Neurology",14.0
Human Genetics,"Clinical Brain Research, Neurology, Neurodegenerative Diseases",28.0
Human Genetics,Neuromuscular Diseases,28.0
Human Genetics,Genomic Regulation,14.0
Human Genetics,Human Genetics; Neurology; Neurosurgery,42.0
Human Genetics,Neurosciences,14.0
Human Genetics,Translational Neurosciences; Neuromuscular Reference Center; Medicine and Health Sciences,14.0
Human Genetics,Biochemistry and Biophysics,12.0
Human Genetics,Physiological Chemistry,6.0
Human Genetics,Experimental Oncology,2.0
Human Genetics,Informatics,8.0
Human Genetics,Health Sciences and Technology,2.0
Human Genetics,"Pathology, Immunology, Laboratory Medicine",2.0
Human Genetics,Health IT Strategy & Policy,2.0
Human Genetics,Health Informatics,2.0
Human Genetics,Pathology and Laboratory Medicine,2.0
Human Genetics,Cancer Genome Research,2.0
Human Genetics,Molecular and Diagnostic Pathology,2.0
Human Genetics,Oncology,10.0
Human Genetics,Nuclear Medicine and Molecular Imaging,4.0
Human Genetics,Genetics and Genome Biology,18.0
Human Genetics,Psychiatry and Psychology,36.0
Human Genetics,Child & Adolescent Psychiatry,18.0
Human Genetics,Psychological Medicine and Clinical Neurosciences,36.0
Human Genetics,Psychiatry and Behavioral Sciences,18.0
Human Genetics,Psychiatry and Biobehavioral Sciences,18.0
Human Genetics,"Pediatrics, Gynecology, Obstetrics",36.0
Human Genetics,Life Sciences and Public Health,18.0
